,S,where,floor,max_floors,rooms_number,condition,bath,shower,balcony,distance_to_subway,subway_station,washer,dishwasher,internet,phone,tv,animals,children,furniture,kitchen_furniture,fridge
"155,""36,2"",Новогиреево,8,12,1,косметический,0.0,0.0,1.0,1.3333333333333333,Перово,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0"
156,35,Северное Измайлово,5,5,1,евроремонт,1.0,0.0,1.0,1.25,Измайловская,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
157,40,Москворечье-Сабурово,10,17,1,косметический,1.0,0.0,1.0,10,Каширская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
158,39,Хорошево-Мневники,11,12,1,косметический,1.0,0.0,1.0,5,Полежаевская,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
159,56,Войковский,17,20,2,дизайнерский,1.0,1.0,1.0,0.4166666666666667,Войковская,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
160,40,Лефортово,12,16,1,евроремонт,0.0,0.0,1.0,1.0,Авиамоторная,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
161,40,Останкинский,1,22,1,евроремонт,1.0,0.0,0.0,1.0,ВДНХ,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
162,35,Ивановское,5,9,1,косметический,1.0,0.0,1.0,1.25,Новогиреево,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
163,32,Богородское,4,8,1,косметический,1.0,0.0,1.0,1.1666666666666667,Бульвар Рокоссовского,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
164,34,Северное Тушино,7,9,1,косметический,1.0,0.0,0.0,0.4166666666666667,Планерная,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
165,38,Марьино,3,12,1,косметический,1.0,0.0,1.0,0.75,Братиславская,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
166,40,Отрадное,3,17,1,косметический,1.0,0.0,1.0,0.6666666666666666,Отрадное,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
167,37,Восточное Дегунино,16,17,1,косметический,0.0,0.0,1.0,15,Петровско-Разумовская,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
168,30,Кузьминки,4,9,1,косметический,0.0,0.0,1.0,0.6666666666666666,Волжская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
"169,""33,5"",Свиблово,10,16,1,косметический,1.0,0.0,0.0,1.0,Ботанический сад,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0"
170,60,Царицыно,7,9,3,косметический,1.0,0.0,1.0,1.8333333333333333,Царицыно,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
171,36,Северное Тушино,3,12,1,косметический,1.0,0.0,1.0,5,Сходненская,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
172,45,Левобережный,12,12,2,косметический,1.0,0.0,1.0,1.25,Речной вокзал,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173,39,Зябликово,6,12,1,евроремонт,0.0,0.0,1.0,1.0833333333333333,Красногвардейская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
174,32,Северное Измайлово,2,5,1,косметический,0.0,0.0,1.0,0.5,Щелковская,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
175,42,Косино-Ухтомский,2,17,1,евроремонт,1.0,0.0,1.0,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"176,""44,5"",Нагатинский затон,5,17,1,косметический,1.0,0.0,1.0,1.0,Коломенская,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0"
177,40,Раменки,8,12,1,евроремонт,1.0,0.0,1.0,1.25,Проспект Вернадского,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
178,40,Бибирево,7,22,1,косметический,0.0,0.0,0.0,0.5833333333333334,Алтуфьево,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
179,35,Котловка,10,12,1,косметический,1.0,0.0,1.0,0.75,Нагорная,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180,34,Нагатинский затон,2,5,1,косметический,1.0,0.0,1.0,1.25,Коломенская,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
181,33,Богородское,4,5,1,косметический,1.0,1.0,1.0,0.9166666666666666,Бульвар Рокоссовского,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
182,41,Бирюлево Восточное,3,14,2,косметический,1.0,0.0,1.0,7,Царицыно,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183,40,Северный,5,17,1,евроремонт,1.0,0.0,1.0,7,Алтуфьево,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184,40,Марьино,1,17,1,евроремонт,1.0,0.0,1.0,0.5833333333333334,Марьино,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
185,34,Ивановское,4,9,1,косметический,1.0,0.0,1.0,7,Новогиреево,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
186,60,Царицыно,7,9,2,косметический,1.0,0.0,1.0,1.8333333333333333,Царицыно,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
187,40,Новокосино,9,12,1,косметический,1.0,0.0,1.0,1.0,Новокосино,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
"188,""31,1"",Северное Измайлово,5,5,1,косметический,0.0,0.0,1.0,1.5,Щелковская,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0"
189,40,Коньково,12,17,1,косметический,1.0,0.0,1.0,0.75,Беляево,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
190,36,Ховрино,7,17,1,косметический,1.0,0.0,1.0,10,Речной вокзал,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
191,46,Бабушкинский,6,14,2,косметический,1.0,0.0,1.0,1.25,Бабушкинская,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
192,38,Братеево,4,17,1,евроремонт,1.0,0.0,1.0,0.3333333333333333,Алма-Атинская,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
193,55,Лосиноостровский,7,9,2,косметический,1.0,0.0,1.0,1.4166666666666667,Бабушкинская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
194,34,Ясенево,4,9,1,косметический,1.0,0.0,0.0,1.25,Новоясеневская,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
195,44,Ховрино,8,12,2,косметический,1.0,0.0,1.0,7,Речной вокзал,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
196,33,Зюзино,1,16,1,косметический,1.0,0.0,0.0,0.3333333333333333,Нахимовский проспект,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
197,33,Нагатинский затон,3,9,1,косметический,1.0,0.0,0.0,0.4166666666666667,Коломенская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
198,38,Южное Медведково,8,17,1,косметический,1.0,0.0,1.0,7,Отрадное,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
199,38,Южное Медведково,8,17,1,косметический,1.0,0.0,1.0,10,Медведково,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200,34,Коньково,4,5,1,косметический,1.0,0.0,1.0,0.3333333333333333,Беляево,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201,45,Выхино-Жулебино,5,9,2,косметический,1.0,0.0,1.0,2.0833333333333335,Выхино,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
202,38,Нагорный,14,14,1,косметический,0.0,0.0,1.0,0.4166666666666667,Нагорная,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
203,32,Нижегородский,3,5,1,косметический,1.0,0.0,1.0,5,Таганская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204,57,Ново-Переделкино,5,17,2,евроремонт,1.0,0.0,1.0,11,Юго-Западная,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
205,40,Бибирево,1,9,1,косметический,1.0,0.0,0.0,1.0833333333333333,Алтуфьево,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
"206,""38,8"",Западное Дегунино,5,12,2,косметический,1.0,0.0,1.0,10,Петровско-Разумовская,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0"
207,40,Марьино,3,19,1,косметический,1.0,0.0,1.0,0.5833333333333334,Братиславская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
208,33,Лосиноостровский,1,5,1,косметический,1.0,0.0,1.0,1.75,Бабушкинская,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
209,30,Можайский,5,5,1,косметический,1.0,0.0,1.0,5,Кунцевская,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
210,40,Орехово-Борисово Северное,2,12,1,косметический,1.0,0.0,1.0,0.5,Орехово,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211,52,Ивановское,5,17,2,косметический,1.0,0.0,1.0,0.8333333333333334,Новогиреево,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
212,56,Войковский,17,20,2,дизайнерский,1.0,1.0,1.0,0.4166666666666667,Войковская,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
213,72,Якиманка,3,14,2,евроремонт,1.0,1.0,1.0,0.5,Полянка,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
214,200,Арбат,10,17,4,дизайнерский,1.0,1.0,0.0,0.5833333333333334,Смоленская,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
215,35,Бибирево,1,9,1,дизайнерский,1.0,0.0,1.0,1.25,Бибирево,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
216,34,Хорошево-Мневники,3,5,1,евроремонт,1.0,0.0,1.0,7,Полежаевская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
217,50,Град Московский,10,17,2,косметический,0.0,0.0,0.0,,Теплый Стан,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
218,50,Град Московский,10,17,2,евроремонт,1.0,0.0,1.0,,Юго-Западная,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
219,40,Марьино,3,22,1,косметический,1.0,0.0,1.0,0.8333333333333334,Братиславская,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
220,47,Ивановское,3,12,2,косметический,1.0,0.0,1.0,10,Новогиреево,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
221,38,Марьино,5,16,1,косметический,1.0,0.0,1.0,1.1666666666666667,Братиславская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
222,38,Бибирево,5,12,1,евроремонт,1.0,0.0,1.0,10,Бибирево,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
"223,""36,6"",Царицыно,6,16,1,косметический,0.0,1.0,1.0,5,Кантемировская,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0"
224,40,Бирюлево Восточное,11,14,2,косметический,1.0,0.0,1.0,10,Царицыно,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
225,36,Чертаново Южное,4,12,1,косметический,1.0,0.0,1.0,0.4166666666666667,Улица Академика Янгеля,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
226,39,Восточное Дегунино,17,17,1,косметический,1.0,0.0,1.0,10,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
227,44,Хорошево-Мневники,3,5,2,косметический,1.0,0.0,1.0,5,Полежаевская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
228,44,Гольяново,2,9,2,косметический,1.0,0.0,0.0,0.8333333333333334,Щелковская,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
229,43,Ново-Переделкино,17,22,1,евроремонт,1.0,0.0,1.0,30,Проспект Вернадского,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
230,47,Гольяново,4,5,2,косметический,1.0,0.0,1.0,1.5,Щелковская,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
231,40,Некрасовка,11,17,1,евроремонт,0.0,0.0,1.0,10,Котельники,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
232,40,Соколиная гора,3,6,1,косметический,1.0,0.0,1.0,1.6666666666666667,Семеновская,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
233,42,Сосенское,17,17,1,евроремонт,1.0,0.0,1.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
234,40,Сосенское,3,3,1,евроремонт,1.0,0.0,1.0,0.8333333333333334,Бунинская аллея,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
235,39,Южное Тушино,12,12,1,косметический,1.0,0.0,1.0,1.4166666666666667,Сходненская,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
236,35,Бибирево,3,9,1,косметический,1.0,0.0,0.0,0.6666666666666666,Бибирево,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
"237,""46,2"",Выхино-Жулебино,4,14,2,косметический,1.0,0.0,1.0,5,Выхино,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0"
238,34,Чертаново Южное,9,9,1,косметический,0.0,0.0,0.0,1.0833333333333333,Пражская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
239,40,Тимирязевский,2,5,2,косметический,0.0,0.0,1.0,0.75,Петровско-Разумовская,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
240,38,Останкинский,12,12,1,косметический,1.0,0.0,1.0,0.6666666666666666,ВДНХ,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
241,53,Выхино-Жулебино,7,12,2,косметический,1.0,0.0,0.0,0.5833333333333334,Жулебино,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
242,38,Печатники,5,9,1,косметический,1.0,0.0,1.0,0.5,Печатники,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
243,35,Савеловский,2,8,1,косметический,1.0,0.0,0.0,0.9166666666666666,Савеловская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
244,39,Черемушки,4,17,1,косметический,1.0,0.0,1.0,0.8333333333333334,Новые Черемушки,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
245,40,Чертаново Центральное,12,14,1,косметический,1.0,0.0,1.0,0.5,Пражская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
246,38,Отрадное,10,17,1,косметический,0.0,0.0,1.0,0.8333333333333334,Бибирево,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
247,40,Южное Тушино,4,5,2,косметический,1.0,0.0,1.0,0.75,Сходненская,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
248,50,Орехово-Борисово Южное,7,14,2,косметический,1.0,0.0,1.0,0.8333333333333334,Красногвардейская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
249,30,Щукино,11,12,1,косметический,1.0,0.0,1.0,1.0,Щукинская,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
250,40,Лианозово,11,16,1,косметический,1.0,0.0,1.0,0.3333333333333333,Алтуфьево,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
251,40,Тропарево-Никулино,12,22,1,евроремонт,1.0,1.0,1.0,15,Юго-Западная,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
252,52,Бибирево,4,12,2,косметический,1.0,0.0,1.0,7,Бибирево,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
253,32,Сокол,5,8,1,косметический,1.0,0.0,1.0,1.1666666666666667,Сокол,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
254,40,Чертаново Северное,7,14,1,косметический,1.0,0.0,1.0,0.8333333333333334,Чертановская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
255,56,Некрасовка,7,17,2,косметический,1.0,0.0,1.0,10,Выхино,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
256,45,Ростокино,14,14,1,евроремонт,1.0,0.0,1.0,0.4166666666666667,Ботанический сад,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257,47,Люблино,5,5,2,косметический,1.0,0.0,1.0,0.5833333333333334,Волжская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
258,42,Головинский,5,12,2,,1.0,0.0,1.0,7,Водный стадион,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
259,38,Чертаново Южное,2,12,1,евроремонт,1.0,0.0,0.0,0.9166666666666666,Пражская,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
260,54,Раменки,7,12,2,косметический,1.0,0.0,1.0,5,Проспект Вернадского,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
261,36,Нагатино-Садовники,8,16,1,евроремонт,1.0,1.0,1.0,1.1666666666666667,Коломенская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
262,31,Ивановское,8,9,1,косметический,0.0,0.0,1.0,1.4166666666666667,Новогиреево,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
263,44,Вешняки,2,9,2,косметический,1.0,0.0,1.0,1.25,Выхино,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
264,47,Бирюлево Западное,7,9,2,косметический,0.0,0.0,1.0,15,Пражская,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
265,105,Хамовники,14,16,3,дизайнерский,1.0,1.0,1.0,0.6666666666666666,Кропоткинская,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
266,70,Бутырский,3,9,3,евроремонт,1.0,1.0,0.0,0.8333333333333334,Дмитровская,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
267,31,Бескудниковский,3,5,1,косметический,1.0,0.0,1.0,10,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
268,37,Восточное Измайлово,7,12,1,косметический,0.0,1.0,1.0,1.0,Первомайская,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
269,36,Хорошево-Мневники,1,5,2,косметический,1.0,0.0,0.0,,Октябрьское поле,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
270,38,Преображенское,6,12,1,косметический,1.0,0.0,0.0,0.6666666666666666,Преображенская площадь,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
271,36,Соколиная гора,8,12,1,косметический,1.0,0.0,1.0,1.9166666666666667,Семеновская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
272,33,Ростокино,6,9,1,,0.0,0.0,0.0,10,Ботанический сад,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
273,40,Воскресенское,15,16,1,дизайнерский,1.0,0.0,1.0,1.25,Бунинская аллея,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
274,38,Марьино,5,12,1,косметический,0.0,0.0,0.0,0.8333333333333334,Марьино,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
275,41,Рязанский,4,5,2,косметический,1.0,0.0,1.0,1.6666666666666667,Рязанский проспект,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
276,54,Ново-Переделкино,4,14,2,косметический,1.0,0.0,0.0,15,Саларьево,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
277,33,Нагатино-Садовники,4,9,1,косметический,1.0,0.0,1.0,0.9166666666666666,Коломенская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
278,40,Можайский,15,17,1,косметический,0.0,0.0,1.0,15,Славянский бульвар,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"279,""63,9"",Северное Измайлово,7,9,2,косметический,0.0,0.0,1.0,5,Измайловская,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0"
280,45,Восточное Дегунино,8,17,2,косметический,1.0,0.0,1.0,5,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
281,40,Бескудниковский,2,12,2,косметический,1.0,0.0,1.0,10,Петровско-Разумовская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
282,35,Хорошево-Мневники,8,12,1,косметический,1.0,0.0,0.0,1.5,Октябрьское поле,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
283,38,Котловка,8,14,1,косметический,1.0,0.0,1.0,1.25,Академическая,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
284,42,Кунцево,8,17,1,косметический,1.0,0.0,1.0,0.25,Молодежная,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
285,36,Ясенево,2,9,1,косметический,1.0,0.0,0.0,0.8333333333333334,Ясенево,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
286,38,Бабушкинский,4,17,1,евроремонт,1.0,0.0,1.0,0.25,Бабушкинская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
287,40,Гольяново,6,17,1,евроремонт,1.0,0.0,1.0,0.5,Щелковская,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
288,48,Вешняки,6,9,2,косметический,1.0,0.0,1.0,0.4166666666666667,Выхино,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,55,Богородское,10,12,2,косметический,1.0,0.0,1.0,1.0,Преображенская площадь,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,40,Бибирево,19,22,1,косметический,1.0,0.0,0.0,0.5833333333333334,Алтуфьево,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
291,32,Академический,3,5,1,косметический,1.0,0.0,1.0,0.8333333333333334,Академическая,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
292,38,Филевский парк,11,17,1,косметический,1.0,0.0,1.0,0.4166666666666667,Багратионовская,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
293,40,Чертаново Южное,4,5,1,косметический,1.0,0.0,0.0,0.4166666666666667,Аннино,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
