ID_rest;Rest_name;Cuisine;Price;Tags;Adress
/msk/restaurant/259420/;Hookah Place Ryazanka;0;0;Кальяны,Бары;Москва, Рязанский просп., 99а, ТЦ «Маяк»
/msk/restaurant/259421/;Hookah Place Sokol;0;0;Кальяны,Бары;Москва, Волоколамское ш., 1
/msk/restaurant/259422/;Hookah Place Yugo-Zapad;0;0;Кальяны,Бары;Москва, Академика Анохина, 8, корп. 1
/msk/restaurant/259423/;Hookah Place Zhukovsky;0;0;Кальяны,Бары;Жуковский, Гагарина, 24/1
/msk/restaurant/259424/;Hookah Place Zvenigorod;0;0;Кальяны,Бары;Звенигород, Московская, 18а
/msk/restaurant/259425/;Hookah Place Korolev;0;0;Кальяны,Бары;Королев, Грабина, 8б
/msk/restaurant/259426/;Hookah Place Krasnogorsk;0;0;Кальяны,Бары;Красногорск, Ленина, 5
/msk/restaurant/259427/;Hookah Place Lobnya;0;0;Кальяны,Бары;Лобня, Чайковского, 17а
/msk/restaurant/259428/;Hookah Place Mytischi;0;0;Кальяны,Бары;Мытищи, Олимпийский просп., 13, стр. 1, ТЦ «Фрегат»
/msk/restaurant/259429/;Hookah Place Odintsovo;0;0;Кальяны,Бары;Одинцово, Маковского, 16
/msk/restaurant/259430/;Hookah Place Podolsk;0;0;Кальяны,Бары;Подольск, Революционный просп., 62
/msk/restaurant/259432/;Hookah Place Pushkino;0;0;Кальяны,Бары;Пушкино, Писаревский пр., 5
/msk/restaurant/259433/;Hookah Place Skhodnya;0;0;Кальяны,Бары;Москва, Сходня, Кирова, 3
/msk/restaurant/259434/;Hookah Place Khimki;0;0;Кальяны,Бары;Химки, Молодежная, 8
/msk/restaurant/259435/;Hookah Place Schelkovo;0;0;Кальяны,Бары;Щелково, Талсинская, 24а
/msk/restaurant/259436/;Hookah Place Kommunarka;0;0;Кальяны,Бары;Москва, пос. Коммунарка, Сосенский Стан, 12
/msk/restaurant/259437/;Coffee and the City;Кофейни;До 700 рублей;Сэндвичи,Кафе,Кофейни;Москва, Воронцовские Пруды, на територии Воронцовского парка
/msk/restaurant/259441/;Il Патио;Итальянская кухня;700–1500 рублей;Итальянская кухня,Пицца,Паста;Москва, Шереметьевская, 6, корп. 1, ТРЦ «Райкин-плаза»
/msk/restaurant/259443/;Hite;Корейская кухня;1500–2500 рублей;Корейская кухня,Вок;Москва, Б.Серпуховская, 12
/msk/restaurant/259452/;Мосбург;Бургеры;До 700 рублей;Сербская кухня,Бургеры,Кафе,Бары,Ресторанная программа Visa Premium;Москва, Арбат, 32
/msk/restaurant/259500/;F. Chicken;Спортбары;До 700 рублей;Европейская кухня,Бары,Спортбары;Москва, просп. Вернадского, 14б
/msk/restaurant/259512/;El barr;Караоке;700–1500 рублей;Русская кухня,Паста,Кальяны,Пельмени,Европейская кухня,Бары,Караоке;Домодедово, Корнеева, 17
/msk/restaurant/259520/;Americano Black Coffee & Food;Кафе;700–1500 рублей;Американская кухня,Кафе,Кофейни,Лучшие рестораны со скидкой по нашей карте;Москва, Б.Козихинский пер., 18
/msk/restaurant/259547/;Donna Luna palazzo;Караоке;700–1500 рублей;Европейская кухня,Бары,Караоке;Москва, Покровка, 16/16
/msk/restaurant/259562/;La scala;Итальянская кухня;1500–2500 рублей;Итальянская кухня,Пицца,Паста,Сэндвичи,Ресторанная программа Visa Premium;Москва, просп. Академика Сахарова, 7
/msk/restaurant/259581/;Lemon Haze;Кальяны;700–1500 рублей;Кальяны,Бары;Москва, Садовая-Кудринская, 7, стр. 17
/msk/restaurant/259583/;Хочу чуррос;Кафе;До 700 рублей;Испанская кухня,Кафе,Кондитерские,Фастфуд;Москва, Ярцевская, 19, МФК «Кунцево-плаза», 4 этаж
/msk/restaurant/259584/;Yogurt Frenzy;Кондитерские;До 700 рублей;Кафе,Кондитерские;Москва, Ярцевская, 19, МФК «Кунцево-плаза»
/msk/restaurant/259585/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Ярцевская, 19, МФК «Кунцево-плаза»
/msk/restaurant/259587/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Зеленоград, Гоголя, 2
/msk/restaurant/259588/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Митинская, 51, ТК «Тук-тук»
/msk/restaurant/259589/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Старокачаловская, 5а, ТЦ «Круг»
/msk/restaurant/259590/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Перовская, 61а
/msk/restaurant/259591/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Вешняковская, 18а, ТЦ «Мегаком»
/msk/restaurant/259592/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Краснодарская, 65
/msk/restaurant/259593/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Борисовские Пруды, 26, корп. 2, ТРЦ «Браво»
/msk/restaurant/259594/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, просп. Андропова, 23, ТЦ «Коломенский»
/msk/restaurant/259595/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Луганская, 10
/msk/restaurant/259596/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Вавилова, 72/13
/msk/restaurant/259597/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Матвеевская, 2, ТК «Тук-тук»
/msk/restaurant/259600/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Тушинская, 17, ТРЦ «Праздник»
/msk/restaurant/259601/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Головинское ш., 5, ТЦ «Водный»
/msk/restaurant/259603/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Михалковская, 4
/msk/restaurant/259605/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Ленинградский просп., 80, корп. 19
/msk/restaurant/259606/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Петровско-Разумовский пр., 16
/msk/restaurant/259607/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Череповецкая, 12б
/msk/restaurant/259608/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, пр. Дежнева, 23
/msk/restaurant/259609/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Менжинского, 32, ТЦ «Кондор»
/msk/restaurant/259610/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, просп. Мира, 123а
/msk/restaurant/259611/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Краснопролетарская, 16
/msk/restaurant/259612/;Pizza Hut;Пицца;До 700 рублей;Итальянская кухня,Пицца,Кафе,Фастфуд;Москва, Цветной б-р, 11, стр. 2
